dataset_path,k,alpha,beta,gamma,test_select_accuracy,train_select_accuracy,test_sample_accuracy,train_sample_accuracy,num_verifiers,verifiers,train_file,test_file,dataset_name,dataset_type,model_size,greedy_score
wfang11/math500-llama70b-10-10-80-dev,5,1.0,0.25,0.25,0.94,0.94,0.8926000000000001,0.8926000000000001,36,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QRM_Gemma (27.2B), InternLM2 (7B), Qwen72B_scores (72B), Skyworks_Gemma (27.2B), LDLReward (27.2B), InternLM2 (20B), Inform (69.6B), DecisionTreeReward (8B), DecisionTreeReward Gemma (27.2B), weaver_scores, DeepSeekLlama (70B), DeepSeekQwen (32B), Llama-3.3-70B Instruct, Qwen2.5-72B Instruct, Mixtral-8x22B, Llama-3.1-405B Instruct Quantized, WizardLM-2-8x22B, SkyT1 (32B)",results/math500-llama70b/weaver_train_k5_b0.25_g0.25.csv,results/math500-llama70b/weaver_test_k5_b0.25_g0.25.csv,math500-llama70b,MATH-500,70B,3.665849929225708
wfang11/math500-llama70b-10-10-80-dev,5,1.0,0.25,0.5,0.94,0.94,0.8926000000000001,0.8926000000000001,36,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QRM_Gemma (27.2B), InternLM2 (7B), Qwen72B_scores (72B), Skyworks_Gemma (27.2B), LDLReward (27.2B), InternLM2 (20B), Inform (69.6B), DecisionTreeReward (8B), DecisionTreeReward Gemma (27.2B), weaver_scores, DeepSeekLlama (70B), DeepSeekQwen (32B), Llama-3.3-70B Instruct, Qwen2.5-72B Instruct, Mixtral-8x22B, Llama-3.1-405B Instruct Quantized, WizardLM-2-8x22B, SkyT1 (32B)",results/math500-llama70b/weaver_train_k5_b0.25_g0.5.csv,results/math500-llama70b/weaver_test_k5_b0.25_g0.5.csv,math500-llama70b,MATH-500,70B,3.604767267410323
wfang11/math500-llama70b-10-10-80-dev,5,1.0,0.25,1.0,0.94,0.94,0.8926000000000001,0.8926000000000001,36,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QRM_Gemma (27.2B), InternLM2 (7B), Qwen72B_scores (72B), Skyworks_Gemma (27.2B), LDLReward (27.2B), InternLM2 (20B), Inform (69.6B), DecisionTreeReward (8B), DecisionTreeReward Gemma (27.2B), weaver_scores, DeepSeekLlama (70B), DeepSeekQwen (32B), Llama-3.3-70B Instruct, Qwen2.5-72B Instruct, Mixtral-8x22B, Llama-3.1-405B Instruct Quantized, WizardLM-2-8x22B, SkyT1 (32B)",results/math500-llama70b/weaver_train_k5_b0.25_g1.0.csv,results/math500-llama70b/weaver_test_k5_b0.25_g1.0.csv,math500-llama70b,MATH-500,70B,3.5139961538085887
wfang11/math500-llama70b-10-10-80-dev,5,1.0,0.5,0.25,0.94,0.94,0.8926000000000001,0.8926000000000001,36,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QRM_Gemma (27.2B), InternLM2 (7B), Qwen72B_scores (72B), Skyworks_Gemma (27.2B), LDLReward (27.2B), InternLM2 (20B), Inform (69.6B), DecisionTreeReward (8B), DecisionTreeReward Gemma (27.2B), weaver_scores, DeepSeekLlama (70B), DeepSeekQwen (32B), Llama-3.3-70B Instruct, Qwen2.5-72B Instruct, Mixtral-8x22B, Llama-3.1-405B Instruct Quantized, WizardLM-2-8x22B, SkyT1 (32B)",results/math500-llama70b/weaver_train_k5_b0.5_g0.25.csv,results/math500-llama70b/weaver_test_k5_b0.5_g0.25.csv,math500-llama70b,MATH-500,70B,3.4316627547251075
wfang11/math500-llama70b-10-10-80-dev,5,1.0,0.5,0.5,0.94,0.94,0.8926000000000001,0.8926000000000001,36,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QRM_Gemma (27.2B), InternLM2 (7B), Qwen72B_scores (72B), Skyworks_Gemma (27.2B), LDLReward (27.2B), InternLM2 (20B), Inform (69.6B), DecisionTreeReward (8B), DecisionTreeReward Gemma (27.2B), weaver_scores, DeepSeekLlama (70B), DeepSeekQwen (32B), Llama-3.3-70B Instruct, Qwen2.5-72B Instruct, Mixtral-8x22B, Llama-3.1-405B Instruct Quantized, WizardLM-2-8x22B, SkyT1 (32B)",results/math500-llama70b/weaver_train_k5_b0.5_g0.5.csv,results/math500-llama70b/weaver_test_k5_b0.5_g0.5.csv,math500-llama70b,MATH-500,70B,3.3940084337374534
wfang11/math500-llama70b-10-10-80-dev,5,1.0,0.5,1.0,0.94,0.94,0.8926000000000001,0.8926000000000001,36,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QRM_Gemma (27.2B), InternLM2 (7B), Qwen72B_scores (72B), Skyworks_Gemma (27.2B), LDLReward (27.2B), InternLM2 (20B), Inform (69.6B), DecisionTreeReward (8B), DecisionTreeReward Gemma (27.2B), weaver_scores, DeepSeekLlama (70B), DeepSeekQwen (32B), Llama-3.3-70B Instruct, Qwen2.5-72B Instruct, Mixtral-8x22B, Llama-3.1-405B Instruct Quantized, WizardLM-2-8x22B, SkyT1 (32B)",results/math500-llama70b/weaver_train_k5_b0.5_g1.0.csv,results/math500-llama70b/weaver_test_k5_b0.5_g1.0.csv,math500-llama70b,MATH-500,70B,3.2489821104360423
wfang11/math500-llama70b-10-10-80-dev,5,1.0,1.0,0.25,0.94,0.94,0.8926000000000001,0.8926000000000001,36,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QRM_Gemma (27.2B), InternLM2 (7B), Qwen72B_scores (72B), Skyworks_Gemma (27.2B), LDLReward (27.2B), InternLM2 (20B), Inform (69.6B), DecisionTreeReward (8B), DecisionTreeReward Gemma (27.2B), weaver_scores, DeepSeekLlama (70B), DeepSeekQwen (32B), Llama-3.3-70B Instruct, Qwen2.5-72B Instruct, Mixtral-8x22B, Llama-3.1-405B Instruct Quantized, WizardLM-2-8x22B, SkyT1 (32B)",results/math500-llama70b/weaver_train_k5_b1.0_g0.25.csv,results/math500-llama70b/weaver_test_k5_b1.0_g0.25.csv,math500-llama70b,MATH-500,70B,3.0748778206841525
wfang11/math500-llama70b-10-10-80-dev,5,1.0,1.0,0.5,0.94,0.94,0.8926000000000001,0.8926000000000001,36,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QRM_Gemma (27.2B), InternLM2 (7B), Qwen72B_scores (72B), Skyworks_Gemma (27.2B), LDLReward (27.2B), InternLM2 (20B), Inform (69.6B), DecisionTreeReward (8B), DecisionTreeReward Gemma (27.2B), weaver_scores, DeepSeekLlama (70B), DeepSeekQwen (32B), Llama-3.3-70B Instruct, Qwen2.5-72B Instruct, Mixtral-8x22B, Llama-3.1-405B Instruct Quantized, WizardLM-2-8x22B, SkyT1 (32B)",results/math500-llama70b/weaver_train_k5_b1.0_g0.5.csv,results/math500-llama70b/weaver_test_k5_b1.0_g0.5.csv,math500-llama70b,MATH-500,70B,3.0248778206841522
wfang11/math500-llama70b-10-10-80-dev,5,1.0,1.0,1.0,0.94,0.94,0.8926000000000001,0.8926000000000001,36,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QRM_Gemma (27.2B), InternLM2 (7B), Qwen72B_scores (72B), Skyworks_Gemma (27.2B), LDLReward (27.2B), InternLM2 (20B), Inform (69.6B), DecisionTreeReward (8B), DecisionTreeReward Gemma (27.2B), weaver_scores, DeepSeekLlama (70B), DeepSeekQwen (32B), Llama-3.3-70B Instruct, Qwen2.5-72B Instruct, Mixtral-8x22B, Llama-3.1-405B Instruct Quantized, WizardLM-2-8x22B, SkyT1 (32B)",results/math500-llama70b/weaver_train_k5_b1.0_g1.0.csv,results/math500-llama70b/weaver_test_k5_b1.0_g1.0.csv,math500-llama70b,MATH-500,70B,2.879005836293229
wfang11/math500-llama70b-10-10-80-dev,10,1.0,0.25,0.25,0.94,0.94,0.8926000000000001,0.8926000000000001,36,"GRM (8B), Skyworks (8B), URM (8B), QRM (8B), GPM (8B), GRM_LLama32 (3B), OffsetBias (8B), GRM_GEMMA (2B), ArmorRM (8B), QwenPRM_min_scores (7.63B), QwenPRM_max_scores (7.63B), QwenPRM_avg_scores (7.63B), EurusPRMStage1_min_scores (7.62B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage1_avg_scores (7.62B), EurusPRMStage2_min_scores (7.62B), EurusPRMStage2_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B), QRM_Gemma (27.2B), InternLM2 (7B), Qwen72B_scores (72B), Skyworks_Gemma (27.2B), LDLReward (27.2B), InternLM2 (20B), Inform (69.6B), DecisionTreeReward (8B), DecisionTreeReward Gemma (27.2B), weaver_scores, DeepSeekLlama (70B), DeepSeekQwen (32B), Llama-3.3-70B Instruct, Qwen2.5-72B Instruct, Mixtral-8x22B, Llama-3.1-405B Instruct Quantized, WizardLM-2-8x22B, SkyT1 (32B)",results/math500-llama70b/weaver_train_k10_b0.25_g0.25.csv,results/math500-llama70b/weaver_test_k10_b0.25_g0.25.csv,math500-llama70b,MATH-500,70B,6.909015376009378
