dataset_path,k,alpha,beta,gamma,test_select_accuracy,train_select_accuracy,test_sample_accuracy,train_sample_accuracy,num_verifiers,verifiers,train_file,test_file,dataset_name,dataset_type,model_size,greedy_score
wfang11/mmlu-llama70b-10-10-80-dev,5,1.0,0.25,0.25,0.943661971830986,0.943661971830986,0.9447887323943662,0.9447887323943662,5,"DeepSeekQwen (32B), QwenPRM_max_scores (7.63B), GPM (8B), QwenPRM_min_scores (7.63B), SkyT1 (32B)",results/mmlu-llama70b/weaver_train_k5_b0.25_g0.25.csv,results/mmlu-llama70b/weaver_test_k5_b0.25_g0.25.csv,mmlu-llama70b,MMLU,70B,3.902780406700267
wfang11/mmlu-llama70b-10-10-80-dev,5,1.0,0.25,0.5,0.9577464788732394,0.9577464788732394,0.9394366197183096,0.9394366197183096,5,"QwenPRM_max_scores (7.63B), DeepSeekQwen (32B), GPM (8B), QwenPRM_min_scores (7.63B), EurusPRMStage2_avg_scores (7.62B)",results/mmlu-llama70b/weaver_train_k5_b0.25_g0.5.csv,results/mmlu-llama70b/weaver_test_k5_b0.25_g0.5.csv,mmlu-llama70b,MMLU,70B,3.8559911246675567
wfang11/mmlu-llama70b-10-10-80-dev,5,1.0,0.25,1.0,0.9577464788732394,0.9577464788732394,0.9394366197183096,0.9394366197183096,5,"QwenPRM_max_scores (7.63B), GPM (8B), DeepSeekQwen (32B), QwenPRM_min_scores (7.63B), EurusPRMStage2_avg_scores (7.62B)",results/mmlu-llama70b/weaver_train_k5_b0.25_g1.0.csv,results/mmlu-llama70b/weaver_test_k5_b0.25_g1.0.csv,mmlu-llama70b,MMLU,70B,3.7806824826922476
wfang11/mmlu-llama70b-10-10-80-dev,5,1.0,0.5,0.25,0.9577464788732394,0.9577464788732394,0.8974647887323944,0.8974647887323944,5,"DeepSeekQwen (32B), GPM (8B), QwenPRM_max_scores (7.63B), EurusPRMStage2_avg_scores (7.62B), EurusPRMStage1_max_scores (7.62B)",results/mmlu-llama70b/weaver_train_k5_b0.5_g0.25.csv,results/mmlu-llama70b/weaver_test_k5_b0.5_g0.25.csv,mmlu-llama70b,MMLU,70B,3.7044088815611023
wfang11/mmlu-llama70b-10-10-80-dev,5,1.0,0.5,0.5,0.9577464788732394,0.9577464788732394,0.8974647887323944,0.8974647887323944,5,"QwenPRM_max_scores (7.63B), GPM (8B), DeepSeekQwen (32B), EurusPRMStage2_avg_scores (7.62B), EurusPRMStage1_max_scores (7.62B)",results/mmlu-llama70b/weaver_train_k5_b0.5_g0.5.csv,results/mmlu-llama70b/weaver_test_k5_b0.5_g0.5.csv,mmlu-llama70b,MMLU,70B,3.6666527232109343
wfang11/mmlu-llama70b-10-10-80-dev,5,1.0,0.5,1.0,0.9577464788732394,0.9577464788732394,0.8974647887323944,0.8974647887323944,5,"QwenPRM_max_scores (7.63B), GPM (8B), DeepSeekQwen (32B), EurusPRMStage2_avg_scores (7.62B), EurusPRMStage1_max_scores (7.62B)",results/mmlu-llama70b/weaver_train_k5_b0.5_g1.0.csv,results/mmlu-llama70b/weaver_test_k5_b0.5_g1.0.csv,mmlu-llama70b,MMLU,70B,3.591344081235626
wfang11/mmlu-llama70b-10-10-80-dev,5,1.0,1.0,0.25,0.9577464788732394,0.9577464788732394,0.8974647887323944,0.8974647887323944,5,"DeepSeekQwen (32B), GPM (8B), QwenPRM_max_scores (7.63B), EurusPRMStage1_max_scores (7.62B), EurusPRMStage2_avg_scores (7.62B)",results/mmlu-llama70b/weaver_train_k5_b1.0_g0.25.csv,results/mmlu-llama70b/weaver_test_k5_b1.0_g0.25.csv,mmlu-llama70b,MMLU,70B,3.4063829967291825
wfang11/mmlu-llama70b-10-10-80-dev,5,1.0,1.0,0.5,0.9577464788732394,0.9577464788732394,0.8963380281690143,0.8963380281690143,5,"QwenPRM_max_scores (7.63B), GPM (8B), SkyT1 (32B), EurusPRMStage2_avg_scores (7.62B), EurusPRMStage1_max_scores (7.62B)",results/mmlu-llama70b/weaver_train_k5_b1.0_g0.5.csv,results/mmlu-llama70b/weaver_test_k5_b1.0_g0.5.csv,mmlu-llama70b,MMLU,70B,3.4030796512129293
wfang11/mmlu-llama70b-10-10-80-dev,5,1.0,1.0,1.0,0.943661971830986,0.943661971830986,0.8974647887323944,0.8974647887323944,5,"QwenPRM_max_scores (7.63B), GPM (8B), InternLM2 (7B), LDLReward (27.2B), DeepSeekQwen (32B)",results/mmlu-llama70b/weaver_train_k5_b1.0_g1.0.csv,results/mmlu-llama70b/weaver_test_k5_b1.0_g1.0.csv,mmlu-llama70b,MMLU,70B,3.324442179813002
wfang11/mmlu-llama70b-10-10-80-dev,10,1.0,0.25,0.25,0.943661971830986,0.943661971830986,0.9628169014084508,0.9628169014084508,10,"DeepSeekQwen (32B), QwenPRM_max_scores (7.63B), GPM (8B), QwenPRM_min_scores (7.63B), SkyT1 (32B), EurusPRMStage2_avg_scores (7.62B), Qwen72B_scores (72B), Llama-3.3-70B Instruct, EurusPRMStage1_avg_scores (7.62B), QwenPRM_avg_scores (7.63B)",results/mmlu-llama70b/weaver_train_k10_b0.25_g0.25.csv,results/mmlu-llama70b/weaver_test_k10_b0.25_g0.25.csv,mmlu-llama70b,MMLU,70B,7.198036550809961
